Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-25 00:00:00+08:00,46.40615463256836,46.40615463256836,46.40615463256836,46.40615463256836,0,0.0,0.0
2024-03-26 00:00:00+08:00,46.59556907460202,47.16380626793606,44.654087782486094,44.89085388183594,9259000,0.0,0.0
2024-03-27 00:00:00+08:00,45.269678143886644,48.11087137818201,45.17497314784907,47.44792556762695,15886000,0.0,0.0
2024-03-28 00:00:00+08:00,48.11087059511911,49.72088079090108,46.690274001093364,46.927040100097656,33535000,0.0,0.0
2024-03-29 00:00:00+08:00,47.63733845370827,47.63733845370827,45.9326232614048,47.211158752441406,11559000,0.0,0.0
2024-04-01 00:00:00+08:00,47.35321685057489,47.54263044052993,45.837915356461984,45.97997283935547,10683000,0.0,0.0
2024-04-02 00:00:00+08:00,46.54821460019111,46.69027208610887,45.3170280456543,45.3170280456543,7637000,0.0,0.0
2024-04-03 00:00:00+08:00,45.31702758991627,45.648502279251815,44.51202433951983,45.364383697509766,6252000,0.0,0.0
2024-04-08 00:00:00+08:00,45.9799748782679,46.69027316252363,45.03291049926027,46.12203598022461,11434000,0.0,0.0
2024-04-09 00:00:00+08:00,46.406154752736086,47.637337727704875,46.16938865705886,46.97439193725586,14010000,0.0,0.0
2024-04-10 00:00:00+08:00,47.35321834075365,47.73204553258522,46.45350646972656,46.45350646972656,10587000,0.0,0.0
2024-04-11 00:00:00+08:00,46.3588017449234,46.406154240983874,45.3170287677736,45.553794860839844,7265000,0.0,0.0
2024-04-12 00:00:00+08:00,45.79056062608337,47.02174719142465,45.79056062608337,46.16938781738281,7041000,0.0,0.0
2024-04-15 00:00:00+08:00,46.974391082939334,49.24734700520833,46.16938781738281,46.16938781738281,30765000,0.0,0.0
2024-04-16 00:00:00+08:00,46.35880018488205,47.06909844017821,44.74879008365801,44.796142578125,14622000,0.0,0.0
2024-04-17 00:00:00+08:00,45.080263696222524,47.069101090704194,45.080263696222524,46.358802795410156,10098000,0.0,0.0
2024-04-18 00:00:00+08:00,46.027326982697275,46.216740579438536,45.03291011576048,45.269676208496094,7036000,0.0,0.0
2024-04-19 00:00:00+08:00,44.7014391727217,44.7014391727217,42.71260181978043,43.801727294921875,10583000,0.0,0.0
2024-04-22 00:00:00+08:00,43.18613266566657,43.75437344004551,41.81289225630259,41.86024475097656,7041000,0.0,0.0
2024-04-23 00:00:00+08:00,42.61789617422599,42.9020147595014,41.57612682396155,41.81289291381836,2583000,0.0,0.0
2024-04-24 00:00:00+08:00,42.428482125772675,43.044075397918625,42.239068533361326,42.71260070800781,2812000,0.0,0.0
2024-04-25 00:00:00+08:00,42.71259802698861,42.71259802698861,41.90759482572419,42.04965591430664,2752000,0.0,0.0
2024-04-26 00:00:00+08:00,42.428479462587255,42.7599541316918,42.04965591430664,42.04965591430664,2214000,0.0,0.0
2024-04-29 00:00:00+08:00,42.14436484442817,42.617897033691406,41.76553764791202,42.617897033691406,3059000,0.0,0.0
2024-04-30 00:00:00+08:00,42.475834479364515,42.57054308163698,42.14436340332031,42.14436340332031,1966000,0.0,0.0
2024-05-02 00:00:00+08:00,41.95494740481926,42.52318814756596,41.67082883982769,42.33377456665039,3277000,0.0,0.0
2024-05-03 00:00:00+08:00,42.71259890384265,42.949364981164976,41.10259246826172,41.10259246826172,5092000,0.0,0.0
2024-05-06 00:00:00+08:00,41.19729671023702,41.339357799170855,40.34493740216117,40.86582565307617,4943000,0.0,0.0
2024-05-07 00:00:00+08:00,41.10259209697571,41.76553421727887,40.297585273693365,40.53435134887695,5318000,0.0,0.0
2024-05-08 00:00:00+08:00,40.865828619497954,42.09701156616211,40.53435392551203,42.09701156616211,5188000,0.0,0.0
2024-05-09 00:00:00+08:00,42.19171532078648,42.19171532078648,40.62906133869141,40.7237663269043,3663000,0.0,0.0
2024-05-10 00:00:00+08:00,40.91318057686596,41.0078855666084,40.25023481037758,40.676414489746094,2806000,0.0,0.0
2024-05-13 00:00:00+08:00,41.71818365419088,42.42848191259174,41.29200397659762,41.86024475097656,4084000,0.0,0.0
2024-05-14 00:00:00+08:00,41.48141618779217,42.144361929460004,41.48141618779217,41.67082977294922,2577000,0.0,0.0
2024-05-15 00:00:00+08:00,42.097009597796905,42.52318926284367,42.002300998473366,42.23906707763672,3980000,0.0,0.0
2024-05-16 00:00:00+08:00,42.8073081190041,43.328192774063055,42.523189544677734,42.523189544677734,7358000,0.0,0.0
2024-05-17 00:00:00+08:00,42.61789657414922,42.61789657414922,41.38671361789324,41.48141860961914,8687000,0.0,0.0
2024-05-20 00:00:00+08:00,41.24465155193263,43.044075254708,41.24465155193263,42.14436340332031,13573000,0.0,0.0
2024-05-21 00:00:00+08:00,42.61789587802264,44.654085681744796,42.42848228490089,44.46467208862305,21128000,0.0,0.0
2024-05-22 00:00:00+08:00,45.269676208496094,45.269676208496094,44.22790684556495,45.269676208496094,14152000,0.0,0.0
2024-05-23 00:00:00+08:00,45.26967721169868,45.26967721169868,43.94378923065512,44.60673141479492,11709000,0.0,0.0
2024-05-24 00:00:00+08:00,44.2279052734375,44.843494925009985,43.80172559910963,44.2279052734375,6022000,0.0,0.0
2024-05-27 00:00:00+08:00,44.796142198338046,45.50644044761221,44.32261003215527,45.12761688232422,6746000,0.0,0.0
2024-05-28 00:00:00+08:00,45.41173691758766,46.264092676426365,44.93820473620043,45.60115051269531,9909000,0.0,0.0
2024-05-29 00:00:00+08:00,46.027326591486435,48.773814688981204,45.60115051839573,47.63733673095703,25955000,0.0,0.0
2024-05-30 00:00:00+08:00,47.542630629263726,49.53146429977761,47.542630629263726,47.7320442199707,25806000,0.0,0.0
2024-05-31 00:00:00+08:00,48.3002816971822,48.963227462637455,46.122034421626736,47.116451263427734,14383000,0.0,0.0
2024-06-03 00:00:00+08:00,47.25851193735842,47.30586443173178,46.169386502952506,46.26409149169922,8145000,0.0,0.0
2024-06-04 00:00:00+08:00,46.784983161862854,47.5426339650875,46.21674234987137,46.31145095825195,6579000,0.0,0.0
