Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-25 00:00:00+08:00,113.79037361619878,115.65578957712007,112.39131164550781,112.39131164550781,1061898,0.0,0.0
2024-03-26 00:00:00+08:00,112.39131749686548,113.32402552588512,109.59319340980659,110.0595474243164,1389330,0.0,0.0
2024-03-27 00:00:00+08:00,110.99225889376508,116.12215321238448,110.99225889376508,114.72309112548828,2295313,0.0,0.0
2024-03-28 00:00:00+08:00,115.655790352527,116.12214434588398,112.85766639238523,113.32402038574219,1078436,0.0,0.0
2024-03-29 00:00:00+08:00,113.324019241333,114.25672721862793,111.45860328674316,111.92495727539062,476000,0.0,0.0
2024-04-01 00:00:00+08:00,113.32402186837756,116.12214586512762,112.85766786891922,115.18943786621094,1778333,0.0,0.0
2024-04-02 00:00:00+08:00,117.98756304526242,126.3819351196289,117.98756304526242,126.3819351196289,9546844,0.0,0.0
2024-04-03 00:00:00+08:00,126.84828106915509,129.18005094174987,122.18474132396557,125.91557312011719,12838947,0.0,0.0
2024-04-08 00:00:00+08:00,127.78100166611999,127.78100166611999,121.25204537661021,122.18475341796875,3793463,0.0,0.0
2024-04-09 00:00:00+08:00,122.65109252929688,124.98286234924548,121.2520306373277,122.65109252929688,2544747,0.0,0.0
2024-04-10 00:00:00+08:00,123.11745142936707,123.11745142936707,118.4539116024971,119.3866195678711,2531728,0.0,0.0
2024-04-11 00:00:00+08:00,119.85297236989139,120.78568032607731,117.98755645751953,117.98755645751953,1202560,0.0,0.0
2024-04-12 00:00:00+08:00,119.85297940759096,128.2473515061771,117.98756338568295,126.8482894897461,6459476,0.0,0.0
2024-04-15 00:00:00+08:00,125.44922783261254,127.78099786667597,123.11745779854911,127.31464385986328,4627818,0.0,0.0
2024-04-16 00:00:00+08:00,123.11745741642804,124.05016542715856,114.7230853198534,117.05485534667969,4862072,0.0,0.0
2024-04-17 00:00:00+08:00,118.45391530201847,124.98287126354705,117.98756130476643,124.05016326904297,3504641,0.0,0.0
2024-04-18 00:00:00+08:00,121.71839798328489,124.05016805959302,119.85298192223837,120.3193359375,2255760,0.0,0.0
2024-04-19 00:00:00+08:00,116.12214511170679,116.58849910813935,110.05954315808354,114.25672912597656,3263615,0.0,0.0
2024-04-22 00:00:00+08:00,114.25672760642911,115.65578957712007,112.39131164550781,112.39131164550781,1056423,0.0,0.0
2024-04-23 00:00:00+08:00,114.25672912597656,115.65579111527423,112.85766713667888,114.25672912597656,651037,0.0,0.0
2024-04-24 00:00:00+08:00,117.0548557099842,119.8529797508603,116.5885017031715,117.52120971679688,1845021,0.0,0.0
2024-04-25 00:00:00+08:00,115.65579186566929,116.58849986458597,113.7903758678359,115.18943786621094,816021,0.0,0.0
2024-04-26 00:00:00+08:00,117.98756372360957,120.319333757673,116.5885017031715,117.52120971679688,1572640,0.0,0.0
2024-04-29 00:00:00+08:00,121.25203666539726,123.58380660127028,119.38662071669884,120.78568267822266,1748392,0.0,0.0
2024-04-30 00:00:00+08:00,120.78568151593208,120.78568151593208,118.9202655851841,119.3866195678711,568150,0.0,0.0
2024-05-02 00:00:00+08:00,117.0548557099842,118.92027173723494,116.5885017031715,117.52120971679688,660320,0.0,0.0
2024-05-03 00:00:00+08:00,119.85297708316725,119.85297708316725,114.25672912597656,114.25672912597656,935051,0.0,0.0
2024-05-06 00:00:00+08:00,114.25672721862793,114.72308120727538,111.92495727539062,111.92495727539062,967103,0.0,0.0
2024-05-07 00:00:00+08:00,112.39131049148175,112.85766447692359,110.05954056427258,110.99224853515625,811300,0.0,0.0
2024-05-08 00:00:00+08:00,110.52590143882622,110.52590143882622,108.19413136627715,110.0595474243164,817285,0.0,0.0
2024-05-09 00:00:00+08:00,111.45861292273048,116.12215321238448,109.59319680686889,114.72309112548828,2014357,0.0,0.0
2024-05-10 00:00:00+08:00,115.18943635917005,115.655790352527,112.39131239902827,113.32402038574219,2050192,0.0,0.0
2024-05-13 00:00:00+08:00,113.32402113311144,115.18943711884167,112.39131314024633,114.25672912597656,929240,0.0,0.0
2024-05-14 00:00:00+08:00,114.25673709652288,116.12215321238448,114.25673709652288,114.72309112548828,625975,0.0,0.0
2024-05-15 00:00:00+08:00,115.18943597462551,115.65578996642562,112.857666015625,112.857666015625,727700,0.0,0.0
2024-05-16 00:00:00+08:00,115.65579368954613,117.98756372360957,115.18943968273345,117.52120971679688,2416436,0.0,0.0
2024-05-17 00:00:00+08:00,118.92026321411132,118.92026321411132,116.58849334716797,116.58849334716797,1178214,0.0,0.0
2024-05-20 00:00:00+08:00,116.58850724134987,116.58850724134987,113.32402903859209,114.72309112548828,636603,0.0,0.0
2024-05-21 00:00:00+08:00,115.65579186566929,116.12214586512762,113.7903758678359,115.18943786621094,666360,0.0,0.0
2024-05-22 00:00:00+08:00,116.12214586512762,116.12214586512762,114.25672986729425,115.18943786621094,702200,0.0,0.0
2024-05-23 00:00:00+08:00,115.65578838957458,116.12214237501641,110.99224853515625,110.99224853515625,1307437,0.0,0.0
2024-05-24 00:00:00+08:00,110.52589493117073,112.39131087937614,109.59318695706803,111.45860290527344,715225,0.0,0.0
2024-05-27 00:00:00+08:00,111.92495689232479,113.32401885347885,111.45860290527344,111.45860290527344,796800,0.0,0.0
2024-05-28 00:00:00+08:00,111.92495689232479,112.8576648664275,110.99224891822207,111.45860290527344,564081,0.0,0.0
2024-05-29 00:00:00+08:00,111.45860290527344,112.39131087937614,110.99224891822207,111.45860290527344,533500,0.0,0.0
2024-05-30 00:00:00+08:00,111.45859315660265,111.45859315660265,109.12682342529297,109.12682342529297,814345,0.0,0.0
2024-05-31 00:00:00+08:00,109.12682342529297,110.99223921034071,109.12682342529297,109.12682342529297,454243,0.0,0.0
2024-06-03 00:00:00+08:00,110.05954018122033,110.52589416503906,109.12683221358287,110.52589416503906,391100,0.0,0.0
2024-06-04 00:00:00+08:00,108.19412771579438,108.19412771579438,105.39600372314453,105.39600372314453,1730771,0.0,0.0
2024-06-05 00:00:00+08:00,106.32871209367256,108.19412809531595,105.39600409285087,105.86235809326172,537106,0.0,0.0
2024-06-06 00:00:00+08:00,106.79506571946946,106.79506571946946,105.39600372314453,105.39600372314453,564500,0.0,0.0
2024-06-07 00:00:00+08:00,106.32870483398438,107.2614127711246,105.39599689684417,106.32870483398438,348109,0.0,0.0
2024-06-11 00:00:00+08:00,106.79506609408341,107.26142009449426,105.39600409285087,105.86235809326172,405250,0.0,0.0
2024-06-12 00:00:00+08:00,105.86235126345439,106.79505920410156,105.86235126345439,106.79505920410156,350102,0.0,0.0
2024-06-13 00:00:00+08:00,107.26142156691779,107.72777557373047,106.32871355329242,107.72777557373047,455318,0.0,0.0
2024-06-14 00:00:00+08:00,107.72776714474874,107.72776714474874,106.79505920410156,106.79505920410156,321452,0.0,0.0
2024-06-17 00:00:00+08:00,107.26142120361328,108.66048321931258,105.86235918791398,107.26142120361328,516200,0.0,0.0
2024-06-18 00:00:00+08:00,107.72777520884638,107.72777520884638,106.32871319314708,107.26142120361328,426201,0.0,0.0
2024-06-19 00:00:00+08:00,107.7277667396947,107.7277667396947,105.86235086541427,106.32870483398438,465354,0.0,0.0
2024-06-20 00:00:00+08:00,106.79505920410156,107.26141317442514,105.86235126345439,106.79505920410156,497390,0.0,0.0
2024-06-21 00:00:00+08:00,106.79505880255448,106.79505880255448,105.86235086541427,106.32870483398438,381727,0.0,0.0
2024-06-24 00:00:00+08:00,106.32871209367256,107.26142009449426,104.46329609202918,105.86235809326172,1071505,0.0,0.0
2024-06-25 00:00:00+08:00,105.37034875181712,105.84713766019638,102.9864042099208,104.4167709350586,900275,2.484041,0.0
2024-06-26 00:00:00+08:00,104.89356348070046,113.47576412912142,104.89356348070046,112.52218627929688,2789381,0.0,0.0
2024-06-27 00:00:00+08:00,110.6150259042715,112.04539261855088,108.70787028523235,110.13823699951172,1602750,0.0,0.0
2024-06-28 00:00:00+08:00,110.13823923963182,113.95255055529006,109.66145032517454,112.04539489746094,2284312,0.0,0.0
2024-07-01 00:00:00+08:00,112.99896965497807,117.29006976845824,112.52218075348027,115.85970306396484,4055314,0.0,0.0
2024-07-02 00:00:00+08:00,112.52218381191823,112.9989727263755,111.56860598300366,112.04539489746094,1708165,0.0,0.0
2024-07-03 00:00:00+08:00,112.99897227940224,115.38291684225882,111.56860554168829,114.9061279296875,2118992,0.0,0.0
2024-07-04 00:00:00+08:00,119.19723185457924,123.9651211287624,117.29007614490597,123.01154327392578,8508623,0.0,0.0
2024-07-05 00:00:00+08:00,126.82585469327232,127.30264362069063,120.6275986368342,123.01154327392578,5383255,0.0,0.0
2024-07-08 00:00:00+08:00,122.0579629742218,123.0115408099579,120.15080730274958,122.53475189208984,4317415,0.0,0.0
2024-07-09 00:00:00+08:00,123.01153619605374,123.48832509603844,117.29006939623729,118.7204360961914,3553190,0.0,0.0
2024-07-10 00:00:00+08:00,119.19722219151775,123.96511107917846,118.2436444139856,121.10437774658203,3647810,0.0,0.0
2024-07-11 00:00:00+08:00,123.01154327392578,124.91869898359904,121.1043875642525,123.01154327392578,3728925,0.0,0.0
2024-07-12 00:00:00+08:00,121.58117703029087,122.53475488935199,120.15081024169922,120.15081024169922,1107928,0.0,0.0
2024-07-15 00:00:00+08:00,121.10438248917863,123.9651159338049,120.62759358174091,123.48832702636719,2101809,0.0,0.0
2024-07-16 00:00:00+08:00,123.9651107788086,124.9186885540302,123.01153300358699,123.9651107788086,3783261,0.0,0.0
2024-07-17 00:00:00+08:00,124.91869898359904,126.349065765854,123.01154327392578,123.01154327392578,3162311,0.0,0.0
2024-07-18 00:00:00+08:00,121.10437774658203,123.01153330164632,120.1507999690499,121.10437774658203,2163486,0.0,0.0
2024-07-19 00:00:00+08:00,122.53474472415063,123.01153361412787,118.24364471435547,118.24364471435547,1750141,0.0,0.0
2024-07-22 00:00:00+08:00,117.29007552841962,119.19723122806872,112.52218627929688,112.52218627929688,1504324,0.0,0.0
2024-07-23 00:00:00+08:00,115.3829145471758,115.85970345026331,112.99897003173828,112.99897003173828,528221,0.0,0.0
2024-07-26 00:00:00+08:00,110.13823200209173,111.0918097683436,108.70786535271391,109.18465423583984,610520,0.0,0.0
2024-07-29 00:00:00+08:00,111.09182312011718,111.56861206054687,106.80072265625,107.27751159667969,832011,0.0,0.0
2024-07-30 00:00:00+08:00,107.27750357095297,110.13823699951172,106.80071466619317,110.13823699951172,477400,0.0,0.0
2024-07-31 00:00:00+08:00,110.13822947050396,111.09180721483733,108.7078628540039,108.7078628540039,445300,0.0,0.0
2024-08-01 00:00:00+08:00,111.09180701492178,113.47575137146518,111.09180701492178,111.56859588623047,956310,0.0,0.0
2024-08-02 00:00:00+08:00,109.66144809475192,114.42933714234984,109.18465918999213,110.13823699951172,900301,0.0,0.0
2024-08-05 00:00:00+08:00,105.84713569896643,105.84713569896643,99.17209110533791,99.64888000488281,1754602,0.0,0.0
2024-08-06 00:00:00+08:00,102.50961594354538,103.46319376627604,92.97383771623883,100.12567138671875,1090111,0.0,0.0
2024-08-07 00:00:00+08:00,100.12567312067205,105.84714015613902,100.12567312067205,104.89356231689453,832150,0.0,0.0
2024-08-08 00:00:00+08:00,103.46319332829228,105.37034896568017,102.50961550959835,102.98640441894531,396001,0.0,0.0
2024-08-09 00:00:00+08:00,105.84713231929214,107.7542878565767,104.89355455064988,106.32392120361328,629126,0.0,0.0
2024-08-12 00:00:00+08:00,104.41677389412283,104.41677389412283,100.12567359710408,102.03282928466797,1185498,0.0,0.0
2024-08-13 00:00:00+08:00,101.0792489924901,102.5096157235159,100.60246008214817,101.55603790283203,626000,0.0,0.0
2024-08-14 00:00:00+08:00,103.463196306997,103.463196306997,100.60246276855469,100.60246276855469,696149,0.0,0.0
2024-08-15 00:00:00+08:00,100.60245987221047,104.41677114698622,100.60245987221047,102.98640441894531,794010,0.0,0.0
2024-08-16 00:00:00+08:00,105.37034854373415,106.80071526604729,104.41677072885874,105.84713745117188,913233,0.0,0.0
2024-08-19 00:00:00+08:00,105.84713205395828,109.66144311896579,105.37034317083234,109.18465423583984,830240,0.0,0.0
2024-08-20 00:00:00+08:00,110.1382421742315,111.09182002855384,109.18466431990913,109.66145324707031,690120,0.0,0.0
2024-08-21 00:00:00+08:00,110.6150259042715,111.09181480903129,108.23108138047255,110.13823699951172,572086,0.0,0.0
2024-08-22 00:00:00+08:00,111.09180701492178,113.47575137146518,111.09180701492178,111.56859588623047,1254577,0.0,0.0
2024-08-23 00:00:00+08:00,111.56860313415528,115.85970325469971,111.09181423187256,114.42933654785156,1065765,0.0,0.0
2024-08-26 00:00:00+08:00,116.33649934598101,121.58117759518507,114.90613255074354,117.29007720947266,2242953,0.0,0.0
2024-08-27 00:00:00+08:00,117.29007666451591,121.10438810076033,116.3364988054548,120.15081024169922,1829108,0.0,0.0
2024-08-28 00:00:00+08:00,122.05795300148222,123.48831963821834,120.6275863647461,120.6275863647461,1705798,0.0,0.0
2024-08-29 00:00:00+08:00,119.19722219151775,122.53474441288024,119.19722219151775,121.10437774658203,1166876,0.0,0.0
2024-08-30 00:00:00+08:00,122.05795839608433,122.05795839608433,118.7204360961914,118.7204360961914,833150,0.0,0.0
2024-09-02 00:00:00+08:00,119.67402186820178,120.62759973169342,116.81328827772684,117.29007720947266,620052,0.0,0.0
2024-09-03 00:00:00+08:00,116.81328086696044,118.24364757145383,115.85970306396484,115.85970306396484,648305,0.0,0.0
2024-09-04 00:00:00+08:00,110.61503057964777,113.9525530540337,109.66145272982322,112.52218627929688,767373,0.0,0.0
2024-09-05 00:00:00+08:00,113.47576187396871,114.90612862027923,110.1382394659108,110.61502838134766,472736,0.0,0.0
2024-09-06 00:00:00+08:00,111.56860332247578,113.9525478379133,111.56860332247578,112.99897003173828,343101,0.0,0.0
2024-09-09 00:00:00+08:00,111.56860070647555,114.42933405792364,111.56860070647555,113.95254516601562,456170,0.0,0.0
2024-09-10 00:00:00+08:00,115.38291184173967,119.19722297700379,113.47575627410761,113.95254516601562,1306304,0.0,0.0
2024-09-11 00:00:00+08:00,115.38291662247454,116.81328335746389,113.95254988748519,116.33649444580078,460235,0.0,0.0
2024-09-12 00:00:00+08:00,118.243654523577,121.58117703029087,117.76686559404646,120.15081024169922,1440032,0.0,0.0
2024-09-13 00:00:00+08:00,121.58116412257017,122.05795300148222,119.19721972800998,120.6275863647461,732589,0.0,0.0
2024-09-16 00:00:00+08:00,121.58116663534811,123.01153330164632,120.62758885781597,121.10437774658203,922580,0.0,0.0
2024-09-18 00:00:00+08:00,122.05796541908914,128.25622147552727,121.1043875642525,123.01154327392578,4473699,0.0,0.0
2024-09-19 00:00:00+08:00,123.48833436456346,125.87227904341603,122.05796755725191,124.918701171875,2146329,0.0,0.0
2024-09-20 00:00:00+08:00,126.34904991496693,126.82583878257059,123.96510557694869,125.87226104736328,1924243,0.0,0.0
2024-09-23 00:00:00+08:00,126.82583353751833,135.40803279945567,125.87225584174752,132.0705108642578,6723192,0.0,0.0
2024-09-24 00:00:00+08:00,132.0705290401683,133.97768469417798,128.73300664565144,129.68658447265625,2261121,0.0,0.0
2024-09-25 00:00:00+08:00,132.54730898241533,142.55987548828125,132.07052010118363,142.55987548828125,8307554,0.0,0.0
2024-09-26 00:00:00+08:00,142.55989445580377,143.99026128980847,134.9312713411119,137.31521606445312,4938538,0.0,0.0
2024-09-27 00:00:00+08:00,139.2223592697521,141.6063037777958,134.45447025366468,134.93125915527344,2792483,0.0,0.0
2024-09-30 00:00:00+08:00,133.97767562611048,146.37418653813492,133.50088674487876,142.55987548828125,7468053,0.0,0.0
2024-10-01 00:00:00+08:00,143.99025270415515,156.3867645263672,143.51346378791624,156.3867645263672,9682604,0.0,0.0
2024-10-04 00:00:00+08:00,158.2939206709773,162.10823201244662,151.61887582340597,153.52603149414062,10874026,0.0,0.0
2024-10-07 00:00:00+08:00,156.86354211494748,168.78326416015625,155.90996435133079,168.78326416015625,5460180,0.0,0.0
