Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-12-30 00:00:00+08:00,10.239999771118164,10.399999618530273,10.239999771118164,10.380000114440918,244368400,0.0,0.0,0.0
2025-12-31 00:00:00+08:00,10.460000038146973,10.520000457763672,10.390000343322754,10.430000305175781,175585400,0.0,0.0,0.0
2026-01-02 00:00:00+08:00,10.5,10.5,10.329999923706055,10.390000343322754,78655390,0.0,0.0,0.0
2026-01-07 00:00:00+08:00,10.800000190734863,10.8100004196167,10.529999732971191,10.59000015258789,42423516,0.0,0.0,0.0
2026-02-10 00:00:00+08:00,11.739999771118164,11.75,11.609999656677246,11.729999542236328,30417780,0.0,0.0,0.0
2026-02-11 00:00:00+08:00,11.800000190734863,11.930000305175781,11.779999732971191,11.90999984741211,29845420,0.0,0.0,0.0
2026-02-23 00:00:00+08:00,12.180000305175781,12.199999809265137,12.020000457763672,12.020000457763672,25469970,0.0,0.0,0.0
2026-02-24 00:00:00+08:00,12.119999885559082,12.430000305175781,12.109999656677246,12.430000305175781,27599870,0.0,0.0,0.0
2026-02-25 00:00:00+08:00,12.630000114440918,12.729999542236328,12.470000267028809,12.729999542236328,28224200,0.0,0.0,0.0
2026-02-26 00:00:00+08:00,12.739999771118164,12.949999809265137,12.680000305175781,12.920000076293945,28427990,0.0,0.0,0.0
2026-03-02 00:00:00+08:00,12.5,12.970000267028809,12.489999771118164,12.869999885559082,32014610,0.0,0.0,0.0
2026-03-03 00:00:00+08:00,12.869999885559082,13.020000457763672,12.420000076293945,12.430000305175781,49976210,0.0,0.0,0.0
2026-03-04 00:00:00+08:00,12.079999923706055,12.09000015258789,11.579999923706055,11.640000343322754,77497300,0.0,0.0,0.0
2026-03-05 00:00:00+08:00,12.239999771118164,12.369999885559082,11.920000076293945,12.260000228881836,45355350,0.0,0.0,0.0
2026-03-06 00:00:00+08:00,12.119999885559082,12.369999885559082,12.050000190734863,12.279999732971191,19467380,0.0,0.0,0.0
2026-03-09 00:00:00+08:00,11.390000343322754,11.390000343322754,11.1899995803833,11.350000381469727,52023590,0.0,0.0,0.0
2026-03-10 00:00:00+08:00,11.829999923706055,12.0,11.720000267028809,11.890000343322754,29769230,0.0,0.0,0.0
2026-03-11 00:00:00+08:00,12.300000190734863,12.680000305175781,12.289999961853027,12.649999618530273,39359920,0.0,0.0,0.0
2026-03-12 00:00:00+08:00,12.680000305175781,12.949999809265137,12.630000114440918,12.770000457763672,43821440,0.0,0.0,0.0
2026-03-13 00:00:00+08:00,12.569999694824219,12.899999618530273,12.489999771118164,12.84000015258789,38320670,0.0,0.0,0.0
2026-03-16 00:00:00+08:00,13.029999732971191,13.119999885559082,12.829999923706055,13.0,35886440,0.0,0.0,0.0
2026-03-17 00:00:00+08:00,13.229999542236328,13.479999542236328,13.199999809265137,13.229999542236328,54720400,0.0,0.0,0.0
2026-03-18 00:00:00+08:00,13.569999694824219,13.770000457763672,13.5,13.680000305175781,55151530,0.0,0.0,0.0
2026-03-19 00:00:00+08:00,13.579999923706055,13.979999542236328,13.550000190734863,13.770000457763672,93447010,0.0,0.0,0.0
2026-03-20 00:00:00+08:00,13.949999809265137,13.970000267028809,13.420000076293945,13.670000076293945,99476370,0.0,0.0,0.0
2026-03-23 00:00:00+08:00,13.130000114440918,13.34000015258789,13.039999961853027,13.100000381469727,121520400,0.0,0.0,0.0
2026-03-24 00:00:00+08:00,13.4399995803833,13.449999809265137,12.670000076293945,12.859999656677246,98491482,0.0,0.0,0.0
