Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-03-25 00:00:00+08:00,148.48219633556548,148.48219633556548,145.2137203156002,147.0814208984375,11807965,0.0,0.0
2024-03-26 00:00:00+08:00,147.08142711858082,148.48220261494825,142.8791006294785,146.614501953125,11991906,0.0,0.0
2024-03-27 00:00:00+08:00,144.74679278088854,145.68064305689427,142.41216709087422,143.8129425048828,17322980,0.0,0.0
2024-03-28 00:00:00+08:00,144.74679565429688,145.68064594884072,142.41216991793726,144.74679565429688,15504776,0.0,0.0
2024-03-29 00:00:00+08:00,143.8129509603901,147.08142711858082,141.94525029856686,146.614501953125,8745000,0.0,0.0
2024-04-01 00:00:00+08:00,148.94912302652995,149.41604817708333,140.07754516601562,140.07754516601562,25932841,0.0,0.0
2024-04-02 00:00:00+08:00,141.47832292687232,145.2137241922683,141.01139776869783,143.3460235595703,17127139,0.0,0.0
2024-04-03 00:00:00+08:00,143.81293633223353,144.74678656815712,141.94523586038633,144.2798614501953,14237233,0.0,0.0
2024-04-08 00:00:00+08:00,146.61450604208156,146.61450604208156,141.47832907882392,142.8791046142578,12788790,0.0,0.0
2024-04-09 00:00:00+08:00,143.81294817802234,146.61449911655524,142.4121727087559,145.68064880371094,12451524,0.0,0.0
2024-04-10 00:00:00+08:00,147.08142373840138,148.48219920257665,146.14757342895123,148.01527404785156,17867950,0.0,0.0
2024-04-11 00:00:00+08:00,145.68064218197227,148.48219299316406,145.68064218197227,148.48219299316406,14703645,0.0,0.0
2024-04-12 00:00:00+08:00,147.54835448458186,150.34990551909925,147.54835448458186,149.8829803466797,14785670,0.0,0.0
2024-04-15 00:00:00+08:00,146.61449527740479,151.28374671936035,145.21371984481812,149.41604614257812,15746738,0.0,0.0
2024-04-16 00:00:00+08:00,146.1475808636036,148.01528157751545,142.41217943577985,142.8791046142578,21447952,0.0,0.0
2024-04-17 00:00:00+08:00,142.87909786517804,145.68064880371094,141.94524755233374,145.68064880371094,10603473,0.0,0.0
2024-04-18 00:00:00+08:00,144.7467995953086,144.7467995953086,141.0113983154297,141.0113983154297,19331309,0.0,0.0
2024-04-19 00:00:00+08:00,138.67677364610645,140.07754913748127,134.00752200819042,136.34214782714844,36186891,0.0,0.0
2024-04-22 00:00:00+08:00,135.87521071912508,136.34213584187123,132.139809737156,134.9413604736328,15709145,0.0,0.0
2024-04-23 00:00:00+08:00,141.011380636281,141.011380636281,134.94135431750067,135.4082794189453,12628368,0.0,0.0
2024-04-24 00:00:00+08:00,137.27598860457138,141.0113896550359,137.27598860457138,138.2098388671875,12566703,0.0,0.0
2024-04-25 00:00:00+08:00,136.3421296218346,137.27597982472386,133.54057901316676,135.4082794189453,12719244,0.0,0.0
2024-04-26 00:00:00+08:00,134.4744449013158,135.87522036903783,132.6067442776864,133.07366943359375,13389085,0.0,0.0
2024-04-29 00:00:00+08:00,134.00752476283483,137.74292614995218,134.00752476283483,137.2760009765625,9679827,0.0,0.0
2024-04-30 00:00:00+08:00,136.34213834195523,139.14368912980365,136.34213834195523,138.2098388671875,11510545,0.0,0.0
2024-05-02 00:00:00+08:00,134.9413604736328,135.87521071912508,132.60673485990213,134.9413604736328,15590529,0.0,0.0
2024-05-03 00:00:00+08:00,136.34213834195523,138.67676399849557,135.8752132106472,138.2098388671875,10215536,0.0,0.0
2024-05-06 00:00:00+08:00,140.07753939241977,140.07753939241977,136.8090634732633,138.2098388671875,9180526,0.0,0.0
2024-05-07 00:00:00+08:00,139.61062283547508,141.47832347541456,139.14369767549022,141.0113983154297,10295561,0.0,0.0
